日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20161230,9408,新潟放送,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9409,テレビ朝日ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20161230,9412,スカパーＪＳＡＴホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9413,テレビ東京ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9414,日本ＢＳ放送,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9416,ビジョン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9417,スマートバリュー,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9418,Ｕ－ＮＥＸＴ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9419,ワイヤレスゲート,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9421,エヌジェイホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9422,コネクシオ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9423,フォーバル・リアルストレート,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9424,日本通信,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9425,日本テレホン,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9428,クロップス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9432,日本電信電話,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
20161230,9433,ＫＤＤＩ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
20161230,9435,光通信,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20161230,9436,沖縄セルラー電話,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9437,ＮＴＴドコモ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
20161230,9438,エムティーアイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9439,エム・エイチ・グループ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9441,ベルパーク,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9444,トーシン,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9445,フォーバルテレコム,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9446,エスケーアイ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9449,ＧＭＯインターネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9466,アイドママーケティングコミュニケーション,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9467,アルファポリス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9468,カドカワ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9470,学研ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9474,ゼンリン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9475,昭文社,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9476,中央経済社ホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9478,ＳＥホールディングス・アンド・インキュベーションズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9479,インプレスホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9501,東京電力ホールディングス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9502,中部電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20161230,9503,関西電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20161230,9504,中国電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9505,北陸電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9506,東北電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9507,四国電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9508,九州電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9509,北海道電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9511,沖縄電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
20161230,9513,電源開発,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9514,エフオン,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20161230,9517,イーレックス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20161230,9531,東京瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20161230,9532,大阪瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20161230,9533,東邦瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20161230,9534,北海道瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20161230,9535,広島ガス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20161230,9536,西部瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20161230,9537,北陸瓦斯,市場第二部（内国株）,4050,電気・ガス業,11,電力・ガス ,-,-
20161230,9539,京葉瓦斯,市場第二部（内国株）,4050,電気・ガス業,11,電力・ガス ,-,-
20161230,9543,静岡ガス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20161230,9551,メタウォーター,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
20161230,9600,アイネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9601,松竹,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20161230,9602,東宝,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20161230,9603,エイチ・アイ・エス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9605,東映,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9610,ウィルソン・ラーニング　ワールドワイド,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9612,ラックランド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9613,エヌ・ティ・ティ・データ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20161230,9616,共立メンテナンス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9619,イチネンホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9621,建設技術研究所,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9622,スペース,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9624,長大,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9625,セレスポ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9627,アインホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20161230,9628,燦ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9629,ピー・シー・エー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9631,東急レクリエーション,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9632,スバル興業,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9633,東京テアトル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9635,武蔵野興業,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9636,きんえい,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9637,オーエス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9639,三協フロンテア,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9640,セゾン情報システムズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9641,サコス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9644,タナベ経営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9647,協和コンサルタンツ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9651,日本プロセス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9656,グリーンランドリゾート,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9658,ビジネスブレイン太田昭和,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9661,歌舞伎座,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9663,ナガワ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9671,よみうりランド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9672,東京都競馬,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9674,花月園観光,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9675,常磐興産,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,9678,カナモト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9679,ホウライ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9681,東京ドーム,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9682,ＤＴＳ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20161230,9684,スクウェア・エニックス・ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20161230,9685,ＫＹＣＯＭホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9686,東洋テック,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,9687,ＫＳＫ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9691,両毛システムズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,9692,シーイーシー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
